Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,residuals
24.2411,0.1703,0.085,0.423052294,0.0559,0.308590046,0.7547,0.5695720900000001,0.0415,0.0783,0.0212,2.607,6.796449000000001,0.0559,False,False,False,False,False,False,False,False,False,False,131.1986836261707
17.9236,0.0732,0.025,0.352093738,0.0386,0.461749967,1.6394,2.68763236,0.0441,0.0,0.0,1.096,1.2012160000000003,0.0386,False,False,False,False,False,True,False,False,False,False,6.997069554975533
13.7931,0.0988,0.136,0.357220599,0.3222,2.030614969,0.0,0.0,0.0026,0.0,0.0206,5.811,33.767721,0.3222,False,False,True,False,False,False,False,False,False,False,11.201021218739752
2.4202,0.0949,0.224,0.420227985,0.6886,0.472940369,3.4418,11.845987240000001,0.0349,0.0,0.0,2.678,7.171684,0.6886,False,True,False,False,False,False,False,False,False,False,68.11222713310063
17.2646,-0.0785,-0.011,0.164381205,-0.0284,1.032472954,1.0642,1.13252164,0.0327,0.0,0.0,2.003,4.012009000000001,-0.0,False,False,True,False,False,False,False,False,False,False,15.490755476980889
2.6558,0.026,0.029,0.164617305,0.0694,0.960186162,0.7278,0.52969284,0.1261,0.0364,0.0,1.443,2.082249,0.0694,False,False,False,False,False,False,False,False,True,False,51.715612593382794
5.7435,-0.0038,0.026,0.266324478,0.1112,2.2417549,0.1353,0.01830609,0.0068,0.0,0.0,1.906,3.6328359999999997,0.1112,False,False,False,False,False,False,True,False,False,False,9.692056947475356
5.2757,0.0456,0.009,0.085952078,0.0202,1.350925343,0.1361,0.01852321,0.0259,0.0,0.0283,2.613,6.827769,0.0202,False,False,False,False,False,False,False,False,True,False,9.13032355038866
7.7482,0.0786,0.159,0.468065338,0.1389,0.409367822,0.5224,0.27290176,0.1945,0.0,0.0249,1.698956453,2.8864530291903416,0.1389,False,False,False,False,False,False,True,False,False,False,13.896764699946235
26.1778,0.2128,0.048,0.447203238,0.045,0.544905223,0.4236,0.17943695999999998,0.0717,0.0674,0.0,2.451,6.007401000000001,0.045,False,False,False,False,False,True,False,False,False,False,58.206294259787455
11.466,0.0791,0.053,0.266930976,0.1957,0.747800729,0.9202,0.84676804,0.0081,0.0,0.0,1.273,1.6205289999999997,0.1957,False,False,False,False,False,False,True,False,False,False,0.012555983770442779
3.6248,0.0547,0.127,0.214775998,0.4435,1.299262875,0.4512,0.20358144,0.0389,0.0,0.0193,2.668,7.1182240000000006,0.4435,False,False,False,False,False,False,False,False,False,False,12.80503291837936
9.7958,0.2795,0.053,0.402030061,0.0735,0.765299779,0.2936,0.08620096000000002,0.0177,0.0,0.0053,2.131,4.541160999999999,0.0735,False,False,False,False,False,False,False,False,False,False,3.5113118396069614
12.342,0.1363,0.096,0.49471332,0.1603,1.183054484,0.0,0.0,0.0234,0.0,0.0107,3.081,9.492561,0.1603,False,True,False,False,False,False,False,False,False,False,2.1360185648963874
9.0103,0.1194,0.071,0.12232208,0.104,0.479404702,0.7375,0.54390625,0.1771,0.0,0.0339,1.092,1.1924640000000002,0.104,False,False,False,False,False,False,False,False,False,True,7.680794012207636
8.5646,0.5439,0.137,0.340613954,0.2291,0.971761752,0.0358,0.00128164,0.0412,0.0878,0.0,3.001,9.006001,0.2291,False,False,False,False,False,False,False,False,True,False,48.76990464803755
7.3798,0.0613,0.05,0.477707364,0.0596,0.983637049,0.0,0.0,0.0817,0.123,0.0,2.758,7.606564,0.0596,False,False,False,False,False,False,False,False,True,False,43.7970933753627
7.5068,0.1083,0.076,0.485954661,0.1832,0.785255599,0.9967,0.99341089,0.0653,0.1417,0.0264,1.711,2.927521,0.1832,False,False,False,False,False,False,False,False,True,False,32.886651077869814
8.235,0.142,-0.006,0.288781262,-0.0333,1.552594465,1.6064,2.5805209600000003,0.0159,0.0,0.0,2.385,5.688224999999999,-0.0,False,False,False,False,False,False,True,False,False,False,11.450078109293157
18.3398,0.1145,0.051,0.436298859,0.0946,0.897439051,0.0,0.0,0.0163,0.0801,0.0,1.634,2.6699559999999996,0.0946,False,False,False,False,False,True,False,False,False,False,0.036211258505555365
9.4515,0.2501,0.094,0.467416876,0.1952,0.638616465,1.2535,1.5712622500000002,0.0751,0.0,0.0185,1.09,1.1881000000000002,0.1952,False,False,False,False,False,False,False,False,False,True,18.704441289709198
16.3282,0.048,0.245,0.589837553,0.3789,0.649222547,0.7327,0.53684929,0.0397,0.0593,0.0,5.932,35.188624000000004,0.3789,False,False,False,False,False,False,False,False,True,False,30.52877683686564
8.4316,0.071,0.021,0.314051959,0.0462,0.819068893,0.803,0.6448090000000001,0.0122,0.0,0.0,1.552,2.408704,0.0462,False,False,False,False,False,False,True,False,False,False,10.603744675097921
5.3963,0.0831,0.189,0.472012059,0.2097,0.793769217,0.1857,0.03448449,0.0303,0.0654,0.0121,5.561,30.924720999999998,0.2097,False,False,False,False,False,False,False,False,True,False,34.83397142687092
13.6578,0.2199,0.1,0.370711126,0.1718,0.58769894,1.2662,1.60326244,0.0618,0.0,0.0,1.608,2.5856640000000004,0.1718,False,False,False,False,False,True,False,False,False,False,4.8276249163531855
6.3705,0.1291,0.03,0.557009266,0.1312,1.627689392,0.2726,0.07431076,0.0108,0.0,0.0065,1.093,1.1946489999999998,0.1312,False,False,False,False,False,False,False,True,False,False,61.364878312395284
6.6381,0.0718,0.08,0.251769644,0.5109,1.054819529,2.2449,5.039576009999999,0.0767,0.0032,0.0,1.451,2.105401,0.5109,False,False,False,False,False,False,False,False,False,False,0.9799523641399344
9.335,0.0362,0.118,0.50931346,0.5707,0.780695313,3.7528,14.083507840000001,0.0586,0.0497,0.0,3.704,13.719616000000002,0.5707,False,False,False,False,False,True,False,False,False,False,43.27146621242391
22.1167,0.2097,0.118,0.400774536,0.1602,1.037404197,0.0615,0.00378225,0.0178,0.0,0.0,2.221,4.932841000000001,0.1602,False,False,True,False,False,False,False,False,False,False,45.27909646407206
7.4449,0.1681,0.025,0.177667135,0.1303,1.719958767,1.5871,2.51888641,0.0421,0.0,0.007,1.13,1.2768999999999997,0.1303,False,True,False,False,False,False,False,False,False,False,0.31746646166032433
12.0199,0.0824,0.065,0.267565302,0.4894,1.382713665,2.0586,4.237833960000001,0.0345,0.0,0.0224,1.152,1.3271039999999998,0.4894,False,False,False,False,False,False,True,False,False,False,13.15581606767604
10.7195,0.0581,0.047,0.227368806,0.2016,1.275211312,1.2345,1.5239902499999998,0.0314,0.0,0.0113,2.072,4.293184,0.2016,False,True,False,False,False,False,False,False,False,False,5.828228158142267
5.0712,0.0739,0.115,0.230110017,0.1782,0.74426823,0.4773,0.22781529,0.0813,0.0,0.0139,2.402,5.769604000000001,0.1782,False,False,False,False,False,False,False,False,False,False,15.054204101627162
16.3182,0.0321,0.541,0.731428177,0.1876,0.252032572,0.1549,0.023994010000000003,0.1739,0.0,0.0395,1.029193892,1.059240067330108,0.1876,False,False,False,False,False,False,False,True,False,False,1.5881779560468923
6.9596,0.1275,0.02,0.195300053,0.096,1.098519653,2.2859,5.225338809999999,0.0265,0.0,0.0,1.282,1.643524,0.096,False,False,False,False,False,False,False,False,False,False,2.836520658625026
14.5257,0.3884,0.046,0.505392735,0.0925,0.347800087,4.102,16.826404000000004,0.0712,0.0,0.0,1.425,2.030625,0.0925,False,True,False,False,False,False,False,False,False,False,0.08226581196436482
6.035,-0.0885,-0.001,0.527304083,-0.0059,1.613440342,0.6767,0.45792288999999997,0.0068,0.0,0.0,2.078,4.318083999999999,-0.0,False,True,False,False,False,False,False,False,False,False,9.248166973227931
15.1523,0.0028,0.111,0.417079263,0.0907,0.503813024,0.4105,0.16851024999999997,0.0624,0.0232,0.0133,2.484,6.170256,0.0907,False,False,False,False,False,True,False,False,False,False,0.29557127473705036
21.5004,0.3019,0.136,0.331859986,0.2616,1.276084278,0.185,0.034225,0.0488,0.0417,0.0,2.397,5.745608999999999,0.2616,False,True,False,False,False,False,False,False,False,False,87.34773027019914
14.0612,0.1527,0.066,0.342257333,0.2102,1.383284428,0.6331,0.40081561,0.0351,0.0219,0.0153,2.398,5.7504040000000005,0.2102,False,False,False,False,False,False,True,False,False,False,9.704701023191696
4.2337,-0.0079,0.079,0.359792249,0.1934,1.211736997,0.3215,0.10336225,0.0542,0.0,0.0,1.201,1.4424010000000003,0.1934,False,False,False,False,False,False,True,False,False,False,39.185195441208236
14.8524,0.2361,0.081,0.508361828,0.1644,1.424562657,0.0,0.0,0.0297,0.1287,0.0,2.407,5.793649,0.1644,False,False,False,False,False,False,False,False,True,False,0.10862612588198815
10.1476,0.0826,0.072,0.208150837,0.2644,1.262418687,1.0104,1.0209081599999998,0.0374,0.0,0.0419,1.869,3.493161,0.2644,False,True,False,False,False,False,False,False,False,False,7.470759958057378
13.3049,-0.0484,-0.128,0.582473925,-0.0213,0.091776872,0.7912,0.62599744,0.0027,0.0,0.0,1.649,2.719201,-0.0,False,False,False,False,False,False,True,False,False,False,0.7178534452912895
9.5109,0.0669,0.051,0.256047449,0.1676,1.202190376,0.7714,0.59505796,0.0362,0.0288,0.0168,1.496,2.238016,0.1676,False,True,False,False,False,False,False,False,False,False,0.010411464201143495
8.9985,0.7628,0.056,0.242135847,0.2055,1.358790271,0.8074,0.65189476,0.0207,0.0,0.0,2.048,4.194304,0.2055,False,True,False,False,False,False,False,False,False,False,18.11912276210398
8.9523,0.01,0.072,0.182762804,0.3259,0.761375045,1.4845,2.2037402499999996,0.0228,0.0,0.0,1.405,1.9740250000000001,0.3259,False,False,False,False,False,False,True,False,False,False,1.2593660782576521
10.6932,0.065,0.17,0.356302357,0.2296,0.518062541,1.2517,1.56675289,0.0454,0.0418,0.0,2.996,8.976016,0.2296,False,False,False,False,False,False,False,False,True,False,0.4002446675517279
8.3614,0.0016,0.039,0.362661793,0.0939,1.440275243,0.0037,1.3690000000000001e-05,0.0509,0.0779,0.0,1.543,2.380849,0.0939,False,False,False,False,False,False,False,False,True,False,9.18913797594147
15.7044,0.0478,0.12,0.684302456,0.0215,0.06623581,1.0624,1.12869376,0.676,0.0,0.0459,2.630279753,6.91837157904174,0.0215,False,False,False,False,False,False,False,True,False,False,9.869708211874292
5.2447,0.109,0.029,0.334131622,0.0753,1.856621489,0.0,0.0,0.0259,0.0,0.0,2.813,7.912969000000001,0.0753,False,True,False,False,False,False,False,False,False,False,17.679252059340953
8.849,0.1067,0.042,0.142542022,0.1905,1.831170699,0.9058,0.8204736400000001,0.0153,0.0,0.0171,3.018,9.108324,0.1905,False,False,False,False,False,False,True,False,False,False,0.17683550827142333
11.2523,0.0707,0.1,0.353527678,0.1033,0.687142004,0.2693,0.07252249,0.0524,0.0376,0.0,4.532,20.539024,0.1033,False,False,False,False,False,False,False,False,True,False,0.018426949613140023
21.2336,0.038,0.089,0.489536517,0.1562,0.653211009,1.2207,1.4901084899999997,0.03,0.0476,0.0082,1.745,3.0450250000000003,0.1562,False,False,False,False,False,True,False,False,False,False,27.104933575500485
13.3475,0.378,0.017,0.505769907,0.022,0.567319434,0.7437,0.5530896900000001,0.0441,0.0,0.0127,2.378,5.654884000000001,0.022,False,True,False,False,False,False,False,False,False,False,0.07829237902591707
19.9292,0.0678,0.255,0.68553782,0.1031,0.145546552,1.3765,1.8947522500000002,0.4023,0.0,0.0342,1.599761168,2.559235794640724,0.1031,False,False,False,False,False,False,False,True,False,False,37.297221624300654
13.7775,0.0908,0.167,0.548180486,0.2601,0.659064628,0.9089,0.8260992100000001,0.0396,0.0,0.0102,2.524,6.370576,0.2601,False,False,False,False,False,False,True,False,False,False,3.5380635893695365
3.9649,0.0245,0.039,0.537532047,0.0538,0.51071103,1.0089,1.0178792099999998,0.1643,0.0,0.0,1.386,1.9209959999999997,0.0538,True,False,False,False,False,False,False,False,False,False,15.174378300888902
9.7497,-0.0246,0.025,0.234129871,0.0706,1.389489632,0.1604,0.025728159999999996,0.0056,0.0,0.029,1.374286781,1.8886641564313418,0.0706,False,False,False,False,True,False,False,False,False,False,14.75313167542123
16.6092,0.1862,0.137,0.564267487,0.0422,0.115246098,1.5819,2.50240761,0.2114,0.0,0.0784,2.782119105,7.7401867144060015,0.0422,False,False,False,False,False,False,False,True,False,False,8.547029721656793
14.1273,0.2535,0.05,0.553655024,0.1716,2.113145557,0.2064,0.04260096,0.0986,0.0,0.0,2.025,4.100625,0.1716,False,True,False,False,False,False,False,False,False,False,18.52261215272165
5.3385,-0.0621,0.037,0.274197557,0.0409,0.442370097,1.0488,1.0999814399999999,0.0541,0.0,0.0,1.94,3.7636,0.0409,False,False,False,False,False,False,True,False,False,False,33.8383752204603
8.6228,0.0377,0.094,0.361797709,0.0506,0.458102933,0.0,0.0,0.3949,0.0576,0.0,4.477,20.043529000000003,0.0506,False,False,False,False,False,False,False,False,True,False,6.084162427790328
19.2732,0.2706,0.13,0.355953513,0.1903,1.143386098,0.0198,0.0003920400000000001,0.0204,0.0,0.0,4.562,20.811844000000004,0.1903,False,False,False,False,False,False,False,False,True,False,66.75422757999598
14.3352,0.0868,0.06,0.549019608,0.0971,0.750044171,0.5565,0.30969225,0.0398,0.0,0.001,1.619,2.621161,0.0971,False,True,False,False,False,False,False,False,False,False,8.466172693848486
5.9285,-0.0091,-0.007,0.580680512,-0.0497,1.558997339,1.9906,3.9624883599999996,0.0335,0.0,0.0,1.435,2.059225,-0.0,False,True,False,False,False,False,False,False,False,False,24.62288818625839
19.7293,0.0594,0.248,0.419948504,0.2759,0.723440748,0.0,0.0,0.093,0.0614,0.0104,1.051,1.104601,0.2759,False,False,False,False,False,False,True,False,False,False,42.36348296287388
8.7257,0.0015,0.076,0.234206471,0.1855,1.019727654,0.8794,0.77334436,0.0599,0.0,0.0268,2.26,5.107599999999999,0.1855,False,False,True,False,False,False,False,False,False,False,9.040389063865305
11.6437,-0.0064,-0.029,0.316711206,0.0112,0.231486045,1.2243,1.4989104899999999,0.1631,0.0,0.0639,0.836918362,0.700432344652763,0.0112,False,False,False,False,False,False,False,True,False,False,0.41766788164054247
19.6813,-0.0086,0.146,0.636020659,0.1144,0.290932729,0.7468,0.55771024,0.2897,0.0,0.0158,0.897,0.804609,0.1144,False,False,False,False,False,False,False,False,False,True,45.63780809641353
5.8397,-0.0644,0.015,0.558693759,0.0246,1.296516088,0.0,0.0,0.0259,0.0,0.0,6.009,36.108081000000006,0.0246,False,True,False,False,False,False,False,False,False,False,8.762252666216485
6.8802,0.096,0.038,0.293366946,0.2287,0.879283235,2.2131,4.897811609999999,0.031,0.0,0.0669,5.067,25.674489,0.2287,False,False,False,False,False,False,False,False,False,False,0.9379598903101419
11.7753,0.2684,0.005,0.143840857,0.0319,0.888981258,3.1825,10.128306250000001,0.0431,0.0173,0.0365,1.414,1.9993959999999997,0.0319,False,True,False,False,False,False,False,False,False,False,2.055372816135355
5.786,0.3554,0.017,0.108885378,0.0696,1.034589726,1.7802,3.16911204,0.0517,0.0,0.0748,2.076,4.309776,0.0696,False,True,False,False,False,False,False,False,False,False,6.082832787308583
4.1154,0.0333,0.054,0.109620068,0.2737,1.823036541,0.4675,0.21855625000000004,0.032,0.0,0.0228,1.395,1.9460250000000001,0.2737,False,True,False,False,False,False,False,False,False,False,6.807045426995184
12.1628,0.0907,0.168,0.306902421,0.138,0.465640855,0.3511,0.12327121000000002,0.1756,0.0072,0.0307,2.173,4.721929,0.138,False,False,False,False,False,False,False,False,False,False,8.363523816875208
14.6415,0.0879,0.112,0.625129991,0.072,0.575917939,0.0,0.0,0.0349,0.0894,0.0,7.838,61.434244,0.072,False,False,False,False,False,True,False,False,False,False,2.445863525523317
13.2611,0.0916,-0.008,0.132751922,-0.0334,1.983661505,0.3532,0.12475024000000001,0.0082,0.0,0.0173,2.563,6.568969000000001,-0.0,False,False,False,False,False,False,False,False,True,False,17.929937411283383
5.3306,0.0897,0.018,0.224963816,0.0566,0.709382487,1.8104,3.27754816,0.0691,0.0,0.0,1.958,3.833764,0.0566,False,False,False,False,False,False,False,False,False,False,14.647936310765612
9.0859,-0.075,0.03,1.0,0.0447,0.692878037,0.7366,0.5425795600000001,0.0893,0.0,0.0,1.661,2.758921,0.0447,False,False,False,False,False,False,True,False,False,False,13.92343899419992
14.8122,-0.0318,0.019,0.080736921,0.0443,1.950057851,0.0,0.0,0.0948,0.0,0.013,2.848,8.111104,0.0443,False,False,True,False,False,False,False,False,False,False,17.660545482923176
14.9927,0.1096,0.091,0.607773291,0.1408,0.424513285,0.8025,0.64400625,0.0179,0.0,0.0223,1.055,1.113025,0.1408,False,False,False,False,True,False,False,False,False,False,34.394556269423425
11.6507,0.2288,0.086,0.662196238,0.0652,0.362553829,0.7052,0.4973070400000001,0.0374,0.1147,0.0154,1.335,1.782225,0.0652,False,False,False,False,False,False,False,False,True,False,15.421674400007182
8.5167,0.0352,-0.013,0.065228484,-0.0649,1.740489233,0.4126,0.17023876000000002,0.0161,0.0043,0.0,1.255,1.5750249999999997,-0.0,False,False,False,False,False,False,False,False,True,False,4.83261290835898
8.8989,0.3993,0.011,0.169511673,0.0453,1.336659464,0.9782,0.9568752399999999,0.0338,0.0,0.0,1.248,1.557504,0.0453,False,True,False,False,False,False,False,False,False,False,3.9296434396109787
9.8602,0.1594,0.103,0.30605586,0.3349,1.024715134,0.7182,0.5158112399999999,0.0345,0.0481,0.0,3.015,9.090225,0.3349,False,True,False,False,False,False,False,False,False,False,1.6666315117839472
8.7866,-0.0001,0.167,0.526781327,0.2194,0.766767144,0.3654,0.13351716,0.0223,0.015,0.0235,2.329,5.424241000000001,0.2194,False,False,False,False,False,False,True,False,False,False,8.023494436783219
13.0271,0.0742,0.095,0.696203312,0.0384,0.225205232,0.7314,0.53494596,0.3129,0.0,0.0747,1.187,1.4089690000000001,0.0384,False,False,False,False,False,False,False,True,False,False,0.06177958094053775
9.6943,0.1188,0.033,0.253304184,0.1113,1.838097037,0.6031,0.36372961,0.0116,0.0,0.0,1.627,2.647129,0.1113,False,True,False,False,False,False,False,False,False,False,1.0047445667476538
3.5355,0.1092,-0.019,0.626604755,-0.0098,0.241460803,0.7985,0.6376022499999999,0.2284,0.0132,0.0,2.662,7.086244,-0.0,False,False,False,False,False,False,False,False,True,False,82.45757861711874
8.023,0.0878,0.05,0.155042117,0.2542,0.971519846,2.6151,6.83874801,0.0429,0.0,0.0169,1.196,1.430416,0.2542,False,True,False,False,False,False,False,False,False,False,0.20501165952014425
9.9131,0.0429,0.014,0.148697506,0.144,2.319761253,2.7846,7.753997160000001,0.0029,0.0,0.0197,1.007,1.0140489999999998,0.144,False,True,False,False,False,False,False,False,False,False,16.196674407880508
9.3839,0.0157,0.064,0.241786482,0.1069,0.944168719,0.3526,0.12432676000000002,0.0093,0.0,0.0,1.386,1.9209959999999997,0.1069,False,False,False,False,False,False,False,False,False,False,0.0237857923575934
17.3949,0.187,0.034,0.305512706,0.0769,0.543664894,2.5042,6.27101764,0.0709,0.0,0.0,2.15,4.6225,0.0769,False,False,False,False,False,True,False,False,False,False,2.9998815943203296
3.0516,0.0046,0.105,0.503113941,0.1002,0.503476506,0.0773,0.005975289999999999,0.0147,0.0,0.0,1.511,2.2831209999999995,0.1002,False,False,False,False,False,False,True,False,False,False,100.1284320606205
6.064,0.1516,0.086,0.358550201,0.1117,0.795343334,0.2405,0.057840249999999996,0.0717,0.0711,0.0,2.893,8.369449,0.1117,False,False,False,False,False,False,False,False,True,False,47.518267448898804
31.9436,0.1743,-0.074,0.725539915,-0.0574,0.274628854,1.4154,2.00335716,0.1231,0.0543,0.0,1.926,3.7094759999999996,-0.0,False,False,False,False,False,False,False,False,True,False,245.6462463745111
9.7547,-0.0044,0.174,0.369649667,0.1414,0.43491975,0.4589,0.21058920999999997,0.1176,0.0292,0.0,3.928,15.429184,0.1414,False,False,False,False,False,True,False,False,False,False,33.08420980484294
10.8651,0.1027,0.031,0.447243413,0.0226,0.288977678,1.1781,1.3879196099999997,0.1796,0.0,0.0,1.340909091,1.7980371903264465,0.0226,False,True,False,False,False,False,False,False,False,False,0.12633937709468704
3.8036,0.1494,0.067,0.973313578,0.1845,1.049992221,0.0,0.0,0.0081,0.0,0.0167,1.414,1.9993959999999997,0.1845,False,False,False,False,False,False,True,False,False,False,98.58358159868403
13.6839,-0.132,0.271,0.501367828,0.1887,0.638587722,0.0494,0.00244036,0.3033,0.0,0.0,3.843,14.768649,0.1887,False,False,True,False,False,False,False,False,False,False,0.8911618182120209
5.032,-0.0026,0.037,0.546073107,0.1104,1.857728333,0.185,0.034225,0.0233,0.0,0.0916,2.288,5.234943999999999,0.1104,False,True,False,False,False,False,False,False,False,False,1.4070874804212565
14.1036,0.3415,0.026,0.272579465,0.0244,0.505943871,0.4389,0.19263321,0.1016,0.0,0.0,1.804,3.254416,0.0244,False,False,False,False,False,False,True,False,False,False,0.06372782411106034
20.1635,0.0801,0.062,0.598745932,0.0548,0.541407252,0.3406,0.11600836,0.06,0.1783,0.0,3.655,13.359024999999999,0.0548,False,False,False,False,False,False,False,False,True,False,15.838617239000161
11.2827,0.0413,0.111,0.355885363,0.1381,0.532540041,0.7847,0.6157540899999999,0.0374,0.0,0.0116,2.253,5.076009000000001,0.1381,False,False,False,False,False,False,True,False,False,False,0.07652710744036462
4.1149,0.4012,0.066,0.149798179,0.2349,2.140368043,0.1612,0.025985440000000002,0.0328,0.0,0.0285,1.761,3.1011209999999996,0.2349,False,False,False,False,False,False,True,False,False,False,33.90267071909882
9.4244,0.1099,0.013,0.117282533,0.0314,1.33990659,0.2829,0.08003241,0.0286,0.0,0.0129,2.088,4.359744,0.0314,False,False,False,False,False,False,True,False,False,False,0.871590488644226
13.2268,0.1148,0.19,0.566048794,0.408,0.489456396,2.5457,6.480588490000001,0.091,0.0,0.0035,1.581,2.499561,0.408,False,False,False,False,False,False,False,False,True,False,6.284304440715905
9.5119,0.2042,0.15,0.827074742,0.226,1.140584546,0.0168,0.00028223999999999995,0.1438,0.0,0.0042,1.98,3.9204,0.226,False,False,False,False,False,False,True,False,False,False,13.601242147550854
7.014,0.0262,0.033,0.288618191,0.0937,0.694950157,2.1431,4.59287761,0.0552,0.0205,0.0,2.193,4.809249,0.0937,False,False,False,False,False,False,False,False,False,False,6.048405067669373
13.0316,0.0379,0.082,1.0,0.0705,0.262868612,0.4644,0.21566735999999997,0.0378,0.0,0.0158,1.073,1.1513289999999998,0.0705,False,False,False,False,True,False,False,False,False,False,5.3036945397033035
11.9358,0.0006,0.086,0.542865855,0.1162,0.844819718,0.4483,0.20097289,0.0313,0.0,0.0126,5.937,35.247969000000005,0.1162,False,False,False,False,True,False,False,False,False,False,27.63352816979958
16.6161,0.1079,0.036,0.328290665,0.0645,0.78287276,0.9146,0.83649316,0.0264,0.1073,0.0,3.014,9.084195999999999,0.0645,False,False,False,False,False,True,False,False,False,False,1.1823749599838982
10.2639,0.0064,0.299,0.868691798,0.5116,0.792266324,0.2439,0.059487210000000006,0.0091,0.0,0.1113,3.391496911,11.502251297322541,0.5116,False,False,False,False,True,False,False,False,False,False,23.16765749428794
11.6442,0.0878,0.091,1.0,0.0745,0.385195818,0.6138,0.37675044,0.0119,0.0,0.0286,1.964,3.857296,0.0745,False,False,False,False,True,False,False,False,False,False,1.447187241470603
12.5141,-0.1154,-0.272,0.04187381,-0.2111,0.329312142,1.2676,1.6068097600000002,0.098,0.0,0.0,1.323,1.7503289999999998,-0.0,False,False,False,False,False,False,False,False,False,False,15.054231253737735
9.5465,0.0703,0.058,0.193102944,0.1783,1.176170866,0.7874,0.61999876,0.0357,0.0,0.0305,1.403,1.968409,0.1783,False,True,False,False,False,False,False,False,False,False,2.0423315813774483
15.5526,0.1703,0.114,0.826101647,0.1305,0.455489398,0.0664,0.00440896,0.0586,0.0,0.0,1.029,1.058841,0.1305,False,False,False,False,True,False,False,False,False,False,17.33974372668747
22.4781,0.1267,0.182,0.631742179,0.122,0.340417719,0.6386,0.4078099599999999,0.0113,0.0,0.0062,1.112,1.2365440000000003,0.122,False,False,False,False,False,False,True,False,False,False,77.64033021862244
9.5982,-0.0232,0.037,0.45806837,0.0803,1.191650848,0.1752,0.03069504,0.0262,0.0424,0.0,1.667,2.778889,0.0803,False,True,False,False,False,False,False,False,False,False,2.380890560738296
15.0989,0.2047,0.104,0.544115259,0.1462,0.570078094,0.8803,0.77492809,0.0277,0.0,0.0214,1.371,1.879641,0.1462,False,False,False,False,False,False,True,False,False,False,5.822916188905362
12.1351,0.0724,0.207,0.591412134,0.1667,0.621871132,0.0,0.0,0.0461,0.1696,0.0332,2.893,8.369449,0.1667,False,False,False,False,False,False,False,False,True,False,8.812766226115567
3.3226,0.0851,0.1,0.353777868,0.3732,0.554931726,2.1199,4.49397601,0.0951,0.0,0.0,0.963,0.9273689999999999,0.3732,False,False,False,False,False,False,False,False,False,False,32.31520376769006
7.805,0.0455,0.023,0.579846902,0.0781,1.143933096,1.1466,1.3146915600000002,0.0321,0.0,0.0,1.219,1.4859610000000003,0.0781,False,True,False,False,False,False,False,False,False,False,5.389825296852435
10.6734,-0.0278,0.046,0.464017186,0.0592,0.565198695,0.7434,0.5526435599999999,0.0277,0.0273,0.0,1.327,1.760929,0.0592,False,False,True,False,False,False,False,False,False,False,19.534217312866748
9.2841,-0.109,-0.365,0.668686031,-0.0941,0.074669098,2.0468,4.189390240000001,0.0,0.0,0.0309,6.115455634,37.39879761142234,-0.0,False,False,False,False,False,False,False,True,False,False,57.788974325402656
14.1665,0.2136,0.051,0.204277622,0.1086,0.759885617,1.3995,1.95860025,0.0399,0.0,0.0,2.138,4.571044,0.1086,False,False,False,False,False,False,False,False,False,False,18.324682635037057
11.1034,0.1095,0.103,0.434773421,0.2373,1.399851533,0.3859,0.14891881,0.014,0.0,0.0257,2.339,5.470921,0.2373,False,False,False,False,False,False,True,False,False,False,0.5864752263655845
6.6956,0.0648,0.054,0.203650163,0.189,1.212532866,0.8216,0.6750265599999999,0.0353,0.0,0.0359,1.457,2.1228490000000004,0.189,False,True,False,False,False,False,False,False,False,False,1.2914924885886634
8.2231,0.013,0.045,0.250341482,0.0672,0.773944793,0.2474,0.061206760000000006,0.0232,0.0133,0.0,1.458,2.1257639999999998,0.0672,False,True,False,False,False,False,False,False,False,False,6.617211053141616
14.7794,0.1211,0.206,0.533807095,0.4536,1.122595215,0.369,0.136161,0.0326,0.0382,0.0129,2.412,5.817743999999999,0.4536,False,False,False,False,False,False,True,False,False,False,7.177047634905673
4.1871,0.0129,0.026,0.542767665,0.0296,0.522232444,0.5349,0.28611801000000003,0.1519,0.0,0.0197,2.651,7.027800999999999,0.0296,True,False,False,False,False,False,False,False,False,False,11.719528686045876
14.1446,0.2864,0.081,0.272894955,0.0995,0.571375876,0.6155,0.37884025000000005,0.0328,0.0,0.0,1.805,3.258025,0.0995,False,False,False,False,False,False,True,False,False,False,0.5970343288121733
5.818,0.0317,0.087,0.70982646,0.1427,0.510307431,1.6087,2.58791569,0.3381,0.0,0.009,1.104,1.2188160000000001,0.1427,False,False,False,False,False,False,True,False,False,False,25.872702671150208
14.3022,-0.0506,0.004,0.524848766,0.0121,0.797575651,2.039,4.157521000000001,0.0112,0.0,0.0,6.581,43.309561,0.0121,False,True,False,False,False,False,False,False,False,False,37.670672388102446
4.2644,0.0877,0.048,0.593609214,0.0526,0.65512007,0.5613,0.31505769,0.0498,0.0,0.0,2.883,8.311689,0.0526,False,False,False,False,True,False,False,False,False,False,26.968778976067032
