row_id,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,Enterprise_Value_over_EBITDA,split,Sector_label
327,0.6424,0.106,0.441410381,0.1609,0.473998175,0.8842,0.78180964,0.0427,0.0617,0.014,1.346,1.8117160000000003,0.1609,False,False,False,False,False,False,False,False,False,False,12.6042,train,Basic_Materials
835,-0.0388,0.123,0.338287502,0.2441,0.87555977,0.5437,0.29560969,0.0339,0.0,0.059,5.147,26.491609000000004,0.2441,False,False,False,False,False,False,False,False,False,False,3.904,train,Basic_Materials
1076,0.1407,0.033,0.203473584,0.1106,1.857597875,0.1323,0.01750329,0.0215,0.0,0.0189,2.332,5.438223999999999,0.1106,False,False,False,False,False,False,True,False,False,False,7.2464,train,Industrials
837,0.3949,0.08,0.588062372,0.062,0.350946443,0.786,0.617796,0.0922,0.1825,0.0,3.098,9.597604,0.062,False,False,False,False,False,True,False,False,False,False,24.103,train,Healthcare
862,0.0291,0.011,0.210076431,0.0324,1.644768176,0.3322,0.11035684,0.0771,0.0,0.0,0.954,0.910116,0.0324,False,True,False,False,False,False,False,False,False,False,10.6738,train,Consumer_Cyclical
162,0.1573,-0.004,0.170826925,-0.0022,0.427005456,0.1962,0.03849444,0.0289,0.0,0.0078,3.109,9.665881,-0.0,False,False,False,True,False,False,False,False,False,False,13.6644,train,Energy
606,0.0678,0.255,0.68553782,0.1031,0.145546552,1.3765,1.89475225,0.4023,0.0,0.0342,1.599761168,2.559235794640724,0.1031,False,False,False,False,False,False,False,True,False,False,19.9292,train,Real_Estate
497,0.1241,0.068,0.282771103,0.1029,0.50450296,1.3461,1.81198521,0.0188,0.02,0.0068,2.702,7.300803999999999,0.1029,False,False,False,False,False,False,True,False,False,False,14.0149,train,Industrials
985,-0.068,-0.329,0.233713442,-0.0881,0.146251679,0.8028,0.6444878399999999,-0.0712,0.0,0.0,2.227,4.959529,-0.0,False,False,False,False,False,False,True,False,False,False,27.1581,train,Industrials
259,0.1283,0.061,0.176315619,0.1877,1.455460693,0.3254,0.10588516,0.0115,0.0,0.0135,1.935,3.744225,0.1877,False,False,False,False,False,False,True,False,False,False,7.0652,train,Industrials
1093,0.1069,0.061,0.147221621,0.1085,1.575291543,0.0,0.0,0.0203,0.0,0.0016,7.058,49.815364,0.1085,False,False,False,False,False,False,False,False,True,False,7.3548,train,Technology
937,0.1035,0.045,0.134503119,0.1563,1.726507202,0.4116,0.16941456,0.0664,0.0,0.005,1.293,1.671849,0.1563,False,False,False,False,False,True,False,False,False,False,11.8265,train,Healthcare
207,0.063,0.106,0.244212393,0.1861,0.634635824,1.0629,1.12975641,0.052,0.0232,0.0315,1.818,3.305124,0.1861,False,False,False,False,False,False,False,False,False,False,7.5433,train,Basic_Materials
490,0.1262,0.092,0.413234651,0.1889,0.763779167,0.5093,0.2593864899999999,0.0443,0.0,0.0,1.515,2.295225,0.1889,False,False,False,False,False,False,True,False,False,False,10.8726,train,Industrials
473,-0.009,0.106,0.501757911,0.0846,0.245499383,0.9888,0.97772544,0.2988,0.0,0.0311,0.813,0.6609689999999999,0.0846,False,False,False,False,False,False,False,False,False,True,8.7767,train,Utilities
543,-0.0434,0.028,0.387070186,0.0231,0.430804669,0.5721,0.32729841,0.0217,0.0462,0.0196,1.888,3.564544,0.0231,False,False,False,False,False,True,False,False,False,False,9.4464,train,Healthcare
542,0.0988,0.102,0.219055773,0.5515,1.280902397,0.8463,0.7162236900000001,0.0492,0.0,0.0159,0.954,0.910116,0.5515,False,False,False,False,False,False,True,False,False,False,7.4818,train,Industrials
1167,0.064,0.186,0.610231459,0.3048,1.247328297,0.0,0.0,0.0178,0.0444,0.0174,4.0,16.0,0.3048,False,False,False,False,False,False,True,False,False,False,18.3662,train,Industrials
584,0.0321,0.541,0.731428177,0.1876,0.252032572,0.1549,0.02399401,0.1739,0.0,0.0395,1.029193892,1.059240067330108,0.1876,False,False,False,False,False,False,False,True,False,False,16.3182,train,Real_Estate
619,-0.0064,-0.029,0.316711206,0.0112,0.231486045,1.2243,1.49891049,0.1631,0.0,0.0639,0.836918362,0.700432344652763,0.0112,False,False,False,False,False,False,False,True,False,False,11.6437,train,Real_Estate
970,0.0443,0.03,0.786712932,0.0412,0.970857683,0.0,0.0,0.0337,0.0733,0.0,2.848,8.111104,0.0412,False,False,False,False,False,True,False,False,False,False,21.7352,train,Healthcare
886,0.1824,0.481,0.713396955,0.2538,0.435323719,0.0,0.0,0.0907,0.0,0.0318,7.256,52.649536000000005,0.2538,False,False,False,True,False,False,False,False,False,False,15.0164,train,Energy
1175,0.0449,-0.017,0.321534891,-0.0413,1.186750491,0.2386,0.05692996,0.0266,0.0,0.0308,4.324,18.696976,-0.0,False,False,False,False,False,False,True,False,False,False,4.1813,train,Industrials
664,0.0064,0.299,0.868691798,0.5116,0.792266324,0.2439,0.05948721,0.0091,0.0,0.1113,3.391496911,11.50225129732254,0.5116,False,False,False,False,True,False,False,False,False,False,10.2639,train,Financial_Services
671,0.2047,0.104,0.544115259,0.1462,0.570078094,0.8803,0.77492809,0.0277,0.0,0.0214,1.371,1.879641,0.1462,False,False,False,False,False,False,True,False,False,False,15.0989,train,Industrials
313,0.066,0.11,1.0,0.2197,0.692835295,0.7754,0.60124516,0.0208,0.0,0.0198,1.205,1.452025,0.2197,False,False,False,False,True,False,False,False,False,False,14.9364,train,Financial_Services
73,0.0786,0.176,0.492024182,0.4245,0.608905841,2.1086,4.44619396,0.0677,0.0,0.0576,1.763,3.108169,0.4245,False,True,False,False,False,False,False,False,False,False,11.072,train,Consumer_Cyclical
940,0.0308,0.074,0.591060689,0.1054,0.42488446,1.7417,3.0335188900000003,0.2166,0.0,0.0061,2.374,5.6358760000000006,0.1054,True,False,False,False,False,False,False,False,False,False,10.9283,train,Communication_Services
742,0.3797,-0.028,0.224788783,-0.0824,1.862134839,0.1633,0.02666689,0.0897,0.0,0.0,1.789,3.200521,-0.0,False,False,False,True,False,False,False,False,False,False,3.189,train,Energy
770,0.0999,-0.005,0.062262178,-0.0129,1.380529614,0.3915,0.15327225,0.0296,0.0,0.0213,1.943,3.775249,-0.0,False,False,True,False,False,False,False,False,False,False,16.9428,train,Consumer_Defensive
628,0.0916,-0.008,0.132751922,-0.0334,1.983661505,0.3532,0.12475024,0.0082,0.0,0.0173,2.563,6.568969000000001,-0.0,False,False,False,False,False,False,False,False,True,False,13.2611,train,Technology
362,-0.0294,0.319,1.0,0.0817,0.102630034,1.3182,1.7376512400000002,-0.0399,0.0,0.0751,2.957170692,8.744858501623758,0.0817,False,False,False,False,False,False,False,True,False,False,15.0966,train,Real_Estate
450,0.1443,0.012,0.16514861,0.1069,1.714050945,0.9884,0.97693456,0.0034,0.0,0.0,2.575,6.630625000000001,0.1069,False,False,False,True,False,False,False,False,False,False,8.685,train,Energy
550,0.0276,0.202,0.350329509,0.4859,0.488357482,2.9414,8.65183396,0.0188,0.0117,0.0056,2.779,7.722841,0.4859,False,False,True,False,False,False,False,False,False,False,11.4718,train,Consumer_Defensive
735,0.0911,0.02,0.10910618,0.0962,2.044953289,0.2862,0.08191044,0.0301,0.0,0.0,1.676,2.808976,0.0962,False,False,False,False,False,False,True,False,False,False,6.3817,train,Industrials
388,0.0604,0.155,0.621425035,0.0406,0.141132604,0.7841,0.61481281,0.2332,0.0,0.0422,1.767514903,3.124108932327099,0.0406,False,False,False,False,False,False,False,True,False,False,16.9074,train,Real_Estate
955,0.0336,0.084,0.348396394,0.1935,1.581653315,0.0526,0.00276676,0.0337,0.0,0.0214,1.653,2.732409,0.1935,False,False,False,False,False,False,True,False,False,False,13.2337,train,Industrials
1124,0.0026,0.008,0.331962921,0.0321,1.553918019,0.1565,0.02449225,0.0271,0.0814,0.0,1.428,2.039184,0.0321,False,False,False,False,False,False,False,False,True,False,9.7963,train,Technology
531,0.3347,0.204,0.73626895,0.3194,0.958115586,0.0,0.0,0.1136,0.0655,0.0,1.882,3.5419239999999994,0.3194,False,False,False,False,False,True,False,False,False,False,31.239,train,Healthcare
67,0.0514,0.081,0.390437473,0.57,0.937705951,4.1025,16.83050625,0.0127,0.0,0.0479,1.733,3.0032890000000005,0.57,False,True,False,False,False,False,False,False,False,False,8.2884,train,Consumer_Cyclical
252,0.1681,0.064,0.60809385,0.0779,0.48210047,0.9355,0.87516025,0.0519,0.133,0.0165,1.664,2.768896,0.0779,False,False,False,False,False,False,False,False,True,False,13.7915,train,Technology
1183,-0.0306,0.099,0.489915181,0.1968,1.561591715,0.0,0.0,0.027,0.0838,0.0401,4.077,16.621928999999998,0.1968,False,False,False,False,False,False,False,False,True,False,8.235,train,Technology
230,0.0363,0.076,0.654991243,0.024,0.139377536,1.1531,1.32963961,0.1156,0.0,0.0522,1.990800225,3.963285535860051,0.024,False,False,False,False,False,False,False,True,False,False,15.4569,train,Real_Estate
400,0.0688,0.187,1.0,0.5749,0.565582488,1.5643,2.44703449,0.0163,0.0,0.0389,3.576442843,12.790943409245925,0.5749,False,False,False,False,True,False,False,False,False,False,6.9067,train,Financial_Services
663,0.1079,0.036,0.328290665,0.0645,0.78287276,0.9146,0.83649316,0.0264,0.1073,0.0,3.014,9.084196,0.0645,False,False,False,False,False,True,False,False,False,False,16.6161,train,Healthcare
176,0.1553,0.16,0.783749572,0.0851,0.232579305,0.644,0.414736,0.7376,0.0404,0.0428,1.04,1.0816,0.0851,False,False,False,True,False,False,False,False,False,False,4.319,train,Energy
1023,0.0382,0.043,0.283392788,0.0526,0.292088737,1.6541,2.7360468099999995,0.0505,0.0,0.0194,0.838,0.702244,0.0526,False,True,False,False,False,False,False,False,False,False,11.6705,train,Consumer_Cyclical
569,0.142,-0.006,0.288781262,-0.0333,1.552594465,1.6064,2.5805209600000003,0.0159,0.0,0.0,2.385,5.688224999999999,-0.0,False,False,False,False,False,False,True,False,False,False,8.235,train,Industrials
391,0.041,0.049,0.364999993,0.2156,1.899797505,0.2488,0.0619014399999999,0.0358,0.0,0.0295,1.624,2.637376,0.2156,False,True,False,False,False,False,False,False,False,False,6.8545,train,Consumer_Cyclical
1002,0.0498,0.091,0.295437354,0.1365,1.221297342,0.0014,1.96e-06,0.0504,0.0,0.0121,3.247,10.543009,0.1365,False,False,True,False,False,False,False,False,False,False,16.279,train,Consumer_Defensive
788,-0.0323,0.054,0.367851939,0.0182,0.144720784,1.0156,1.03144336,0.5873,0.0,0.0,1.544642857,2.385921555681122,0.0182,False,False,False,False,False,False,False,True,False,False,23.6844,train,Real_Estate
758,0.0356,0.082,0.691333451,0.4256,1.984113058,0.6875,0.47265625,0.0501,0.0,0.0591,0.841,0.7072809999999999,0.4256,False,True,False,False,False,False,False,False,False,False,9.7597,train,Consumer_Cyclical
875,-0.0584,-0.003,0.143592129,0.0274,0.850879031,0.9465,0.89586225,0.0836,0.0,0.086,1.142,1.304164,0.0274,False,False,False,False,False,False,False,False,False,True,11.6808,train,Utilities
226,0.2939,0.049,0.156290092,0.0452,0.476524912,0.4356,0.1897473599999999,0.0996,0.0,0.0034,1.706,2.910436,0.0452,False,False,False,False,False,False,False,False,False,False,9.355,train,Basic_Materials
797,0.1658,0.149,0.367678193,0.4993,0.861922141,2.2214,4.93461796,0.0828,0.019,0.0,2.306,5.317636,0.4993,False,False,False,False,False,False,False,False,False,False,13.9902,train,Basic_Materials
973,0.0946,0.022,1.0,0.0937,2.00995692,0.4064,0.16516096,0.0161,0.0,0.0093,1.439,2.0707210000000003,0.0937,False,False,False,False,False,False,True,False,False,False,4.3204,train,Industrials
1139,0.031,0.159,0.563271092,0.0589,0.17434446,0.9638,0.92891044,0.3322,0.0,0.0222,3.078571234,9.477600842812285,0.0589,False,False,False,False,False,False,False,True,False,False,6.0906,train,Real_Estate
1119,0.0977,-0.012,0.095648634,-0.0551,1.72506209,0.7491,0.56115081,0.0134,0.0,0.0,2.021,4.084441,-0.0,False,False,False,False,False,False,False,False,True,False,25.4317,train,Technology
419,0.1272,0.472,0.521063493,0.5046,0.364835044,1.6157,2.6104864899999995,0.1954,0.0,0.0665,0.955,0.912025,0.5046,False,False,False,True,False,False,False,False,False,False,9.3307,train,Energy
131,0.0163,0.235,0.515679813,0.2102,0.436925221,0.7,0.4899999999999999,0.0648,0.1807,0.0063,1.544,2.3839360000000003,0.2102,False,False,False,False,False,False,False,False,True,False,6.3932,train,Technology
444,0.0191,0.404,0.710724488,0.0992,0.128537613,0.7887,0.6220476899999999,0.0982,0.0,0.0301,2.128877625,4.53211994222564,0.0992,False,False,False,False,False,False,False,True,False,False,15.857,train,Real_Estate
20,0.0688,0.242,0.6644,0.1591,0.419228619,0.2345,0.0549902499999999,0.0175,0.1468,0.0073,2.311,5.340720999999999,0.1591,False,False,False,False,False,False,False,False,True,False,13.8304,train,Technology
1062,0.0171,0.06,1.0,0.0804,0.906934469,0.1064,0.01132096,0.026,0.0,0.0252,2.039,4.157521000000001,0.0804,False,False,False,False,False,True,False,False,False,False,8.7152,train,Healthcare
347,0.2166,0.13,0.449079552,0.2793,0.930789424,0.8405,0.70644025,0.042,0.0,0.0089,2.549,6.497401,0.2793,False,True,False,False,False,False,False,False,False,False,16.9452,train,Consumer_Cyclical
79,0.1403,0.091,0.228398058,0.1625,1.138395704,0.3566,0.1271635599999999,0.0086,0.0,0.0118,4.172080166,17.406252911530586,0.1625,False,True,False,False,False,False,False,False,False,False,8.3085,train,Consumer_Cyclical
471,0.1248,0.0489,0.164392148,0.0945,0.846656696,0.2115,0.0447322499999999,0.0425,0.0005,0.0164,1.003,1.0060089999999997,0.0945,False,False,False,True,False,False,False,False,False,False,4.0637,train,Energy
877,0.0574,0.037,0.276539378,0.0732,1.095815452,0.4202,0.17656804,0.0202,0.0293,0.0126,4.133,17.081689,0.0732,False,False,False,False,False,False,True,False,False,False,17.9056,train,Industrials
883,0.0446,0.244,0.48536762,0.2152,0.688997911,0.0035,1.225e-05,0.0341,0.0215,0.0,4.604,21.196816,0.2152,False,False,False,False,False,True,False,False,False,False,8.4665,train,Healthcare
532,0.1659,0.146,0.388539596,0.1854,0.669979528,0.3808,0.14500864,0.0236,0.0,0.0013,2.598,6.749604,0.1854,False,False,False,False,False,False,True,False,False,False,27.202,train,Industrials
212,0.0764,0.07,0.387487746,0.4071,1.910607867,1.1556,1.33541136,0.0213,0.0,0.019,2.37,5.6169,0.4071,False,False,False,False,False,False,True,False,False,False,12.6965,train,Industrials
660,0.0262,0.033,0.288618191,0.0937,0.694950157,2.1431,4.59287761,0.0552,0.0205,0.0,2.193,4.809249,0.0937,False,False,False,False,False,False,False,False,False,False,7.014,train,Basic_Materials
781,0.0638,0.112,0.610855406,0.136,0.849604379,0.2861,0.08185321,0.0197,0.079,0.0338,5.752,33.085504,0.136,False,False,False,False,False,True,False,False,False,False,15.4686,train,Healthcare
223,0.1544,0.05,0.28276528,0.2127,0.889624047,2.1809,4.75632481,0.05,0.0,0.0,2.295,5.267024999999999,0.2127,False,False,False,False,False,False,False,False,False,False,10.6185,train,Basic_Materials
752,0.1555,0.081,0.354222645,0.1985,1.472536897,0.0,0.0,0.0155,0.056,0.0175,2.038,4.153444,0.1985,False,False,False,False,False,False,False,False,True,False,18.1657,train,Technology
61,0.3508,0.077,0.368917133,0.2312,0.608073372,1.9776,3.91090176,0.0135,0.0774,0.0,1.494,2.232036,0.2312,True,False,False,False,False,False,False,False,False,False,13.2519,train,Communication_Services
938,0.2135,0.044,0.442073548,0.0503,0.928550933,0.0,0.0,0.0303,0.1363,0.0,3.864,14.930496,0.0503,False,False,False,False,False,False,False,False,True,False,18.0601,train,Technology
369,0.0783,0.043,0.3469433,0.0772,0.720445177,0.5358,0.2870816400000001,0.0352,0.0,0.0215,1.142,1.304164,0.0772,False,False,False,False,False,False,True,False,False,False,12.181,train,Industrials
464,0.0964,0.094,0.359579311,0.2008,0.850215827,0.9287,0.8624836899999999,0.0532,0.0,0.0111,1.388,1.926544,0.2008,False,False,False,False,False,False,True,False,False,False,12.0453,train,Industrials
55,0.1994,-0.051,0.524280854,-0.0293,0.301684319,0.6929,0.4801104099999999,0.3243,0.056,0.0247,2.024,4.096576,-0.0,False,False,False,True,False,False,False,False,False,False,6.8421,train,Energy
52,0.0686,0.062,0.310190587,0.0898,0.555962013,0.5716,0.32672656,0.0604,0.0539,0.0246,1.004,1.008016,0.0898,False,False,False,False,False,False,False,False,True,False,9.023,train,Technology
813,-0.0215,0.019,0.302252135,0.0244,0.818894169,0.1832,0.03356224,0.0271,0.0314,0.0,1.967,3.869089,0.0244,False,False,False,False,False,False,True,False,False,False,11.2816,train,Industrials
933,0.3406,0.03,0.320001327,0.0191,0.270990962,0.9242,0.85414564,0.0319,0.0281,0.027,2.088,4.359744,0.0191,False,False,False,False,False,False,True,False,False,False,22.5096,train,Industrials
834,0.0695,0.138,0.298486764,0.1584,0.522208244,0.8727,0.7616052900000001,0.0358,0.04,0.0,2.529,6.395841,0.1584,False,False,False,False,False,True,False,False,False,False,9.078,train,Healthcare
370,0.1354,0.054,0.437010247,0.1261,1.373154918,0.1929,0.0372104099999999,0.0658,0.0,0.0129,2.534,6.421155999999999,0.1261,False,False,False,False,False,False,True,False,False,False,4.7229,train,Industrials
667,0.0703,0.058,0.193102944,0.1783,1.176170866,0.7874,0.61999876,0.0357,0.0,0.0305,1.403,1.968409,0.1783,False,True,False,False,False,False,False,False,False,False,9.5465,train,Consumer_Cyclical
684,0.0317,0.087,0.70982646,0.1427,0.510307431,1.6087,2.58791569,0.3381,0.0,0.009,1.104,1.218816,0.1427,False,False,False,False,False,False,True,False,False,False,5.818,train,Industrials
1153,-0.0459,-0.003,0.076556836,-0.0112,1.810431269,0.2964,0.08785296,0.0078,0.0139,0.0,1.967,3.869089,-0.0,False,False,False,False,False,False,False,False,True,False,12.8934,train,Technology
455,0.1841,0.055,0.644464624,0.0423,0.414343672,0.6116,0.37405456,0.0764,0.0335,0.0002,2.033,4.133089,0.0423,False,False,False,False,False,True,False,False,False,False,21.2243,train,Healthcare
868,0.44,0.608,0.731277358,0.1947,0.260620008,0.0579,0.00335241,0.5942,0.0011,0.0,1.355,1.836025,0.1947,False,False,False,True,False,False,False,False,False,False,2.0093,train,Energy
918,0.0141,-0.011,0.385357039,-0.0075,0.495534143,0.1657,0.0274564899999999,0.0714,0.0,0.0,2.811,7.901720999999999,-0.0,False,False,False,True,False,False,False,False,False,False,5.2528,train,Energy
966,0.2158,-0.002,0.363011715,-0.0062,0.994312505,1.0949,1.19880601,0.0109,0.0,0.017,3.756,14.107535999999998,-0.0,False,True,False,False,False,False,False,False,False,False,11.92,train,Consumer_Cyclical
829,0.1348,0.058,0.179834794,0.1239,1.117381808,0.5003,0.25030009,0.0463,0.0,0.0246,3.195,10.208025,0.1239,False,False,False,False,False,False,False,False,False,False,9.0993,train,Basic_Materials
1110,0.1202,0.015,0.436728578,0.0221,1.230550165,0.0,0.0,0.0005,0.0236,0.0,5.659,32.024280999999995,0.0221,False,False,False,False,False,False,False,False,True,False,15.926,train,Technology
605,0.378,0.017,0.505769907,0.022,0.567319434,0.7437,0.5530896900000001,0.0441,0.0,0.0127,2.378,5.654884000000001,0.022,False,True,False,False,False,False,False,False,False,False,13.3475,train,Consumer_Cyclical
213,0.0064,0.046,0.227075929,0.1456,0.917200095,1.1848,1.4037510400000002,0.0524,0.0,0.0284,1.239,1.5351210000000002,0.1456,False,True,False,False,False,False,False,False,False,False,4.6056,train,Consumer_Cyclical
218,0.1204,0.074,0.189054382,0.3085,1.156650641,1.2559,1.57728481,0.0586,0.0,0.0143,1.293,1.671849,0.3085,False,True,False,False,False,False,False,False,False,False,9.3711,train,Consumer_Cyclical
241,0.1974,0.073,0.298344307,0.1532,0.479203523,2.3781,5.65535961,0.036,0.0,0.0,2.778,7.717284,0.1532,False,False,True,False,False,False,False,False,False,False,12.1924,train,Consumer_Defensive
415,0.031,0.09,0.563271092,0.0537,0.17434446,1.5494,2.40064036,0.3322,0.0,0.0295,4.508367017,20.32537315997348,0.0537,False,False,False,False,False,False,False,True,False,False,12.9178,train,Real_Estate
16,0.1637,0.069,0.124442592,0.1739,0.923523978,1.083,1.1728889999999998,0.0753,0.0,0.0271,2.322,5.391684000000001,0.1739,False,False,False,True,False,False,False,False,False,False,7.951,train,Energy
132,0.1653,0.169,0.275611461,0.4045,0.768280898,1.1833,1.40019889,0.0471,0.0101,0.0231,1.616,2.6114560000000004,0.4045,False,False,False,False,False,False,False,False,False,False,7.6509,train,Basic_Materials
157,0.075,0.261,0.735196216,0.2921,0.386021269,1.0964,1.20209296,0.1505,0.0,0.0221,0.9,0.81,0.2921,False,False,False,False,False,False,True,False,False,False,11.3779,train,Industrials
858,0.1432,0.35,0.318929633,0.7454,0.584859726,1.8684,3.4909185600000003,0.1481,0.0,0.0067,0.941,0.8854809999999999,0.7454,False,True,False,False,False,False,False,False,False,False,7.9198,train,Consumer_Cyclical
724,0.1527,0.06,0.210171471,0.2103,1.99036975,0.4156,0.17272336,0.0484,0.0,0.0352,2.966,8.797156000000001,0.2103,False,True,False,False,False,False,False,False,False,False,7.3715,train,Consumer_Cyclical
986,-0.002,0.058,0.344404695,0.096,1.368406232,0.0,0.0,0.0167,0.0,0.0181,5.244,27.499536,0.096,False,True,False,False,False,False,False,False,False,False,7.8535,train,Consumer_Cyclical
917,0.0726,0.095,0.27831361,0.1343,0.797023225,0.4731,0.22382361,0.0283,0.0,0.0,2.906,8.444836,0.1343,False,False,False,False,False,False,True,False,False,False,8.759,train,Industrials
990,0.05,0.037,0.156253972,0.1337,2.137608722,0.2793,0.07800849,0.0149,0.0,0.033,2.115,4.473225000000001,0.1337,False,False,True,False,False,False,False,False,False,False,13.5513,train,Consumer_Defensive
304,0.0452,0.099,0.268481951,0.391,1.310224831,0.9626,0.92659876,0.027,0.0,0.0126,1.275,1.625625,0.391,False,False,False,False,False,False,True,False,False,False,19.7995,train,Industrials
734,0.018,0.019,0.290700915,0.0616,2.452365369,0.0,0.0,0.0193,0.0,0.0135,5.646,31.877316,0.0616,False,True,False,False,False,False,False,False,False,False,5.2208,train,Consumer_Cyclical
627,0.0879,0.112,0.625129991,0.072,0.575917939,0.0,0.0,0.0349,0.0894,0.0,7.838,61.434244,0.072,False,False,False,False,False,True,False,False,False,False,14.6415,train,Healthcare
799,0.0275,-0.053,0.495777702,-0.1476,1.573084198,0.0722,0.00521284,0.0435,0.1704,0.0,1.257,1.5800489999999998,-0.0,False,False,False,False,False,False,False,False,True,False,14.0806,train,Technology
764,0.2351,0.026,0.110814573,0.1282,1.843919036,0.6093,0.3712464899999999,0.0335,0.0,0.0125,1.487,2.2111690000000004,0.1282,False,False,False,False,False,False,True,False,False,False,5.9469,train,Industrials
861,0.0912,0.19,0.287171001,0.2302,0.809327925,0.0,0.0,0.0429,0.0,0.0104,3.322,11.035684,0.2302,False,False,False,False,False,False,True,False,False,False,24.0001,train,Industrials
269,0.0941,0.044,0.477913984,0.1004,0.456319546,3.4731,12.06242361,0.0615,0.0,0.0111,0.851,0.724201,0.1004,False,True,False,False,False,False,False,False,False,False,10.2413,train,Consumer_Cyclical
1160,-0.0127,0.154,0.42622332,0.056,0.28996642,0.1023,0.01046529,0.1598,0.0,0.0,3.081,9.492561,0.056,False,False,False,False,False,False,False,True,False,False,19.3967,train,Real_Estate
217,-0.0063,-0.111,0.067675946,-0.1507,0.67592331,0.5582,0.31158724,0.0483,0.0,0.0,2.516,6.330256,-0.0,False,False,False,True,False,False,False,False,False,False,11.1655,train,Energy
1171,0.2179,0.045,0.622220639,0.1721,1.144174859,1.5864,2.51666496,0.0918,0.0,0.0,1.012,1.024144,0.1721,False,False,False,False,False,False,True,False,False,False,4.9302,train,Industrials
175,0.0514,0.054,0.361082152,0.1638,2.089699848,0.0,0.0,0.0446,0.0,0.0292,1.996,3.984016,0.1638,False,True,False,False,False,False,False,False,False,False,5.7339,train,Consumer_Cyclical
1040,0.1201,-0.031,0.341919135,-0.0798,1.275508852,0.3928,0.1542918399999999,0.0578,0.0,0.0,0.972,0.944784,-0.0,False,False,True,False,False,False,False,False,False,False,15.5343,train,Consumer_Defensive
353,0.0194,0.167,0.653464138,0.0286,0.11461121,0.3842,0.14760964,0.4698,0.0,0.0247,0.950616836,0.9036723688866508,0.0286,False,False,False,False,False,False,False,True,False,False,14.6042,train,Real_Estate
318,0.247,0.231,0.42220087,0.2643,0.782465903,0.2529,0.06395841,0.1559,0.0,0.0,2.558,6.543364,0.2643,False,True,False,False,False,False,False,False,False,False,20.3328,train,Consumer_Cyclical
1050,-0.0309,0.124,0.234701547,0.1091,0.781680198,0.0,0.0,0.0269,0.0,0.0513,7.417,55.011889,0.1091,False,False,False,False,False,False,True,False,False,False,10.5342,train,Industrials
568,0.1083,0.076,0.485954661,0.1832,0.785255599,0.9967,0.99341089,0.0653,0.1417,0.0264,1.711,2.927521,0.1832,False,False,False,False,False,False,False,False,True,False,7.5068,train,Technology
762,0.0531,0.02,0.424548777,0.0918,1.251341698,1.5834,2.50715556,0.0271,0.0,0.0,2.369,5.612161000000001,0.0918,False,True,False,False,False,False,False,False,False,False,15.8227,train,Consumer_Cyclical
585,0.1275,0.02,0.195300053,0.096,1.098519653,2.2859,5.225338809999999,0.0265,0.0,0.0,1.282,1.643524,0.096,False,False,False,False,False,False,False,False,False,False,6.9596,train,Basic_Materials
118,0.2284,-0.018,0.616109811,-0.0191,0.415285769,0.8502,0.7228400399999999,0.0475,0.0,0.036,0.903,0.815409,-0.0,False,False,True,False,False,False,False,False,False,False,21.7341,train,Consumer_Defensive
1132,0.0384,0.097,0.750434863,0.1224,0.962809092,0.0026,6.76e-06,0.093,0.0,0.0201,1.205,1.452025,0.1224,False,True,False,False,False,False,False,False,False,False,5.0407,train,Consumer_Cyclical
1117,0.0039,0.158,0.753422796,0.142,0.149379799,2.8711,8.24321521,0.3284,0.0,0.044,1.53410071,2.353464988422504,0.142,False,False,False,False,False,False,False,True,False,False,14.665,train,Real_Estate
874,0.2008,0.1,0.355492453,0.2202,0.827541,0.6228,0.38787984,0.032,0.0,0.0194,1.841,3.389281,0.2202,False,False,False,False,False,False,True,False,False,False,8.408,train,Industrials
203,0.3782,0.194,0.335572202,0.1101,0.400212587,0.1127,0.0127012899999999,0.1876,0.0073,0.0401,2.958,8.749764,0.1101,False,False,False,True,False,False,False,False,False,False,12.0546,train,Energy
501,0.208,0.029,0.273153116,0.1161,1.737518608,0.7834,0.6137155599999999,0.0056,0.0,0.0,2.691,7.241480999999999,0.1161,False,False,False,False,False,False,True,False,False,False,7.1835,train,Industrials
302,-0.0566,0.125,0.551365479,0.0456,0.158126698,1.1504,1.3234201600000002,0.3794,0.0,0.0523,1.942276758,3.772439004666991,0.0456,False,False,False,False,False,False,False,True,False,False,14.334,train,Real_Estate
261,0.0742,0.066,0.326010709,0.2218,1.430993468,0.6895,0.47541025,0.0165,0.0,0.0,1.569,2.461761,0.2218,False,False,False,False,False,False,True,False,False,False,12.3859,train,Industrials
909,0.0126,0.063,0.533959081,0.1103,0.855574134,0.8203,0.67289209,0.0035,0.1297,0.0159,1.816,3.2978560000000003,0.1103,False,False,False,False,False,False,False,False,True,False,12.6135,train,Technology
1012,0.1159,0.047,0.149435264,0.0983,1.295337569,0.2888,0.08340544,0.0639,0.0244,0.0,1.098,1.205604,0.0983,False,False,True,False,False,False,False,False,False,False,15.332,train,Consumer_Defensive
